 ITER          Simple-error          Ya-error
  5121      0.31834645E-07      0.27956036E+00
  5122      0.31485165E-07      0.27956152E+00
  5123      0.31137134E-07      0.27955925E+00
  5124      0.30790588E-07      0.27955735E+00
  5125      0.30445399E-07      0.27955428E+00
  5126      0.30101610E-07      0.27955294E+00
  5127      0.29759326E-07      0.27955088E+00
  5128      0.29418391E-07      0.27954644E+00
  5129      0.29078887E-07      0.27954292E+00
  5130      0.28740791E-07      0.27953726E+00
  5131      0.28404104E-07      0.27953061E+00
  5132      0.28068795E-07      0.27952603E+00
  5133      0.27734940E-07      0.27951935E+00
  5134      0.27402494E-07      0.27951187E+00
  5135      0.27071355E-07      0.27950495E+00
  5136      0.26741663E-07      0.27949595E+00
  5137      0.26413270E-07      0.27948689E+00
  5138      0.26086392E-07      0.27947593E+00
  5139      0.25760837E-07      0.27946711E+00
  5140      0.25436718E-07      0.27945721E+00
  5141      0.25113893E-07      0.27944487E+00
  5142      0.24792431E-07      0.27943230E+00
  5143      0.24472399E-07      0.27942076E+00
  5144      0.24153669E-07      0.27940810E+00
  5145      0.23836286E-07      0.27939332E+00
  5146      0.23520306E-07      0.27937987E+00
  5147      0.23205692E-07      0.27936438E+00
  5148      0.22892438E-07      0.27934989E+00
  5149      0.22580462E-07      0.27933288E+00
  5150      0.22269962E-07      0.27931768E+00
  5151      0.21960675E-07      0.27929848E+00
  5152      0.21652742E-07      0.27928215E+00
  5153      0.21346226E-07      0.27926183E+00
  5154      0.21041007E-07      0.27924466E+00
  5155      0.20737186E-07      0.27922472E+00
  5156      0.20434612E-07      0.27920294E+00
  5157      0.20133372E-07      0.27918288E+00
  5158      0.19833530E-07      0.27916139E+00
  5159      0.19534951E-07      0.27914000E+00
  5160      0.19237806E-07      0.27911800E+00
  5161      0.18941895E-07      0.27909270E+00
  5162      0.18647361E-07      0.27907130E+00
  5163      0.18354125E-07      0.27904823E+00
  5164      0.18062233E-07      0.27902350E+00
  5165      0.17771656E-07      0.27899846E+00
  5166      0.17482359E-07      0.27897277E+00
  5167      0.17194518E-07      0.27894825E+00
  5168      0.16907860E-07      0.27892050E+00
  5169      0.16622646E-07      0.27889478E+00
  5170      0.16338648E-07      0.27886629E+00
  5171      0.16056052E-07      0.27883989E+00
  5172      0.15774747E-07      0.27881047E+00
  5173      0.15494777E-07      0.27878058E+00
  5174      0.15216150E-07      0.27875188E+00
  5175      0.14938827E-07      0.27872318E+00
  5176      0.14662797E-07      0.27869102E+00
  5177      0.14388176E-07      0.27866250E+00
  5178      0.14114850E-07      0.27863133E+00
  5179      0.13842830E-07      0.27859902E+00
  5180      0.13572152E-07      0.27856773E+00
  5181      0.13302798E-07      0.27853599E+00
  5182      0.13034771E-07      0.27850348E+00
  5183      0.12768099E-07      0.27847114E+00
  5184      0.12502730E-07      0.27843809E+00
  5185      0.12238726E-07      0.27840334E+00
  5186      0.11976025E-07      0.27836874E+00
  5187      0.11714711E-07      0.27833623E+00
  5188      0.11454633E-07      0.27830103E+00
  5189      0.11195968E-07      0.27826595E+00
  5190      0.10938644E-07      0.27823108E+00
  5191      0.10682638E-07      0.27819568E+00
  5192      0.10427951E-07      0.27816057E+00
  5193      0.10174634E-07      0.27812466E+00
  5194      0.99226600E-08      0.27808794E+00
  5195      0.96720392E-08      0.27805123E+00
  5196      0.94227390E-08      0.27801439E+00
  5197      0.91747552E-08      0.27797681E+00
  5198      0.89281880E-08      0.27793974E+00
  5199      0.86829237E-08      0.27790087E+00
  5200      0.84390432E-08      0.27786425E+00
  5201      0.81964711E-08      0.27782446E+00
  5202      0.79552587E-08      0.27778697E+00
  5203      0.77153999E-08      0.27775013E+00
  5204      0.74769062E-08      0.27770945E+00
  5205      0.72397772E-08      0.27767113E+00
  5206      0.70039774E-08      0.27763027E+00
  5207      0.67695445E-08      0.27759090E+00
  5208      0.65364536E-08      0.27755257E+00
  5209      0.63047421E-08      0.27751160E+00
  5210      0.60743659E-08      0.27747160E+00
  5211      0.58453695E-08      0.27743021E+00
  5212      0.56177201E-08      0.27739239E+00
  5213      0.53914269E-08      0.27735108E+00
  5214      0.51665103E-08      0.27731100E+00
  5215      0.49429350E-08      0.27726951E+00
  5216      0.47207269E-08      0.27722865E+00
  5217      0.44998827E-08      0.27718443E+00
  5218      0.42804182E-08      0.27714399E+00
  5219      0.40622994E-08      0.27710268E+00
  5220      0.38455705E-08      0.27706093E+00
  5221      0.36302183E-08      0.27702019E+00
  5222      0.34162688E-08      0.27697748E+00
  5223      0.32037497E-08      0.27693507E+00
  5224      0.29927820E-08      0.27689192E+00
  5225      0.27836555E-08      0.27684981E+00
  5226      0.25769755E-08      0.27680659E+00
  5227      0.23735949E-08      0.27676493E+00
  5228      0.21745856E-08      0.27672097E+00
  5229      0.19809827E-08      0.27667773E+00
  5230      0.17939158E-08      0.27663460E+00
  5231      0.16146318E-08      0.27659279E+00
  5232      0.14449212E-08      0.27654901E+00
  5233      0.12866946E-08      0.27650374E+00
  5234      0.11550728E-08      0.27646118E+00
  5235      0.10642203E-08      0.27641785E+00
  5236      0.10045620E-08      0.27637285E+00
  5237      0.97232578E-09      0.27632856E+00
  5238      0.96601693E-09      0.27628380E+00
  5239      0.98477360E-09      0.27623856E+00
  5240      0.10281522E-08      0.27619472E+00
  5241      0.10957866E-08      0.27615002E+00
  5242      0.11806980E-08      0.27610528E+00
  5243      0.12791593E-08      0.27605885E+00
  5244      0.13891573E-08      0.27601409E+00
  5245      0.15092070E-08      0.27596891E+00
  5246      0.16373649E-08      0.27592289E+00
  5247      0.17723053E-08      0.27587780E+00
  5248      0.19129263E-08      0.27583280E+00
  5249      0.20582818E-08      0.27578667E+00
  5250      0.22073232E-08      0.27574095E+00
  5251      0.23950297E-08      0.27576944E+00
  5252      0.25702871E-08      0.27574554E+00
  5253      0.27384197E-08      0.27570796E+00
  5254      0.29017500E-08      0.27566770E+00
  5255      0.30607008E-08      0.27562299E+00
  5256      0.32161624E-08      0.27557296E+00
  5257      0.33690608E-08      0.27552584E+00
  5258      0.35199528E-08      0.27547604E+00
  5259      0.36692422E-08      0.27542391E+00
  5260      0.38174344E-08      0.27537200E+00
  5261      0.39649546E-08      0.27531883E+00
  5262      0.41121515E-08      0.27526546E+00
  5263      0.42594217E-08      0.27521092E+00
  5264      0.44067074E-08      0.27515644E+00
  5265      0.45540398E-08      0.27510333E+00
  5266      0.47013824E-08      0.27505058E+00
  5267      0.48489865E-08      0.27499628E+00
  5268      0.49960729E-08      0.27494082E+00
  5269      0.51427316E-08      0.27488774E+00
  5270      0.52891620E-08      0.27483368E+00
  5271      0.54349591E-08      0.27478126E+00
  5272      0.55799529E-08      0.27472883E+00
  5273      0.57240985E-08      0.27467367E+00
  5274      0.58672640E-08      0.27461976E+00
  5275      0.60093401E-08      0.27456808E+00
  5276      0.61503047E-08      0.27451345E+00
  5277      0.62900751E-08      0.27446106E+00
  5278      0.64287060E-08      0.27440846E+00
  5279      0.65661423E-08      0.27435595E+00
  5280      0.67024191E-08      0.27430254E+00
  5281      0.68375559E-08      0.27424875E+00
  5282      0.69714687E-08      0.27419674E+00
  5283      0.71041804E-08      0.27414349E+00
  5284      0.72357071E-08      0.27409053E+00
  5285      0.73660087E-08      0.27403617E+00
  5286      0.74951103E-08      0.27398336E+00
  5287      0.76229911E-08      0.27393150E+00
  5288      0.77497013E-08      0.27387765E+00
  5289      0.78752356E-08      0.27382353E+00
  5290      0.79995486E-08      0.27377048E+00
  5291      0.81227265E-08      0.27371633E+00
  5292      0.82446743E-08      0.27366328E+00
  5293      0.83655225E-08      0.27360880E+00
  5294      0.84852827E-08      0.27355325E+00
  5295      0.86038909E-08      0.27349970E+00
  5296      0.87213063E-08      0.27344409E+00
  5297      0.88375822E-08      0.27339032E+00
  5298      0.89526964E-08      0.27333522E+00
  5299      0.90666736E-08      0.27327958E+00
  5300      0.91794394E-08      0.27322409E+00
  5301      0.92911652E-08      0.27316833E+00
  5302      0.94016706E-08      0.27311057E+00
  5303      0.95110710E-08      0.27305639E+00
  5304      0.96193391E-08      0.27299985E+00
  5305      0.97264765E-08      0.27294236E+00
  5306      0.98324850E-08      0.27288625E+00
  5307      0.99373816E-08      0.27283081E+00
  5308      0.10041179E-07      0.27277192E+00
  5309      0.10143856E-07      0.27271298E+00
  5310      0.10245442E-07      0.27265778E+00
  5311      0.10345892E-07      0.27259833E+00
  5312      0.10445262E-07      0.27254087E+00
  5313      0.10543546E-07      0.27248096E+00
  5314      0.10640759E-07      0.27242351E+00
  5315      0.10736840E-07      0.27236530E+00
  5316      0.10831867E-07      0.27230710E+00
  5317      0.10925849E-07      0.27224717E+00
  5318      0.11018714E-07      0.27218735E+00
  5319      0.11110516E-07      0.27212662E+00
  5320      0.11201279E-07      0.27206850E+00
  5321      0.11290906E-07      0.27200860E+00
  5322      0.11379520E-07      0.27195019E+00
  5323      0.11467108E-07      0.27188739E+00
  5324      0.11553636E-07      0.27182692E+00
  5325      0.11639107E-07      0.27176738E+00
  5326      0.11723512E-07      0.27170631E+00
  5327      0.11806891E-07      0.27164474E+00
  5328      0.11889248E-07      0.27158517E+00
  5329      0.11970551E-07      0.27152261E+00
  5330      0.12050806E-07      0.27146190E+00
  5331      0.12130082E-07      0.27139884E+00
  5332      0.12208297E-07      0.27133796E+00
  5333      0.12285535E-07      0.27127624E+00
  5334      0.12361697E-07      0.27121454E+00
  5335      0.12436866E-07      0.27115247E+00
  5336      0.12511049E-07      0.27108929E+00
  5337      0.12584177E-07      0.27102581E+00
  5338      0.12656352E-07      0.27096274E+00
  5339      0.12727494E-07      0.27090022E+00
  5340      0.12797670E-07      0.27083632E+00
  5341      0.12866821E-07      0.27077350E+00
  5342      0.12934987E-07      0.27071017E+00
  5343      0.13002136E-07      0.27064621E+00
  5344      0.13068324E-07      0.27058256E+00
  5345      0.13133501E-07      0.27051929E+00
  5346      0.13197735E-07      0.27045494E+00
  5347      0.13260976E-07      0.27038974E+00
  5348      0.13323249E-07      0.27032688E+00
  5349      0.13384527E-07      0.27026102E+00
  5350      0.13444843E-07      0.27019584E+00
  5351      0.13504220E-07      0.27013159E+00
  5352      0.13562603E-07      0.27006707E+00
  5353      0.13620078E-07      0.27000171E+00
  5354      0.13676512E-07      0.26993686E+00
  5355      0.13732055E-07      0.26987147E+00
  5356      0.13786647E-07      0.26980603E+00
  5357      0.13840243E-07      0.26974219E+00
  5358      0.13892925E-07      0.26967546E+00
  5359      0.13944644E-07      0.26960838E+00
  5360      0.13995413E-07      0.26954335E+00
  5361      0.14045254E-07      0.26947516E+00
  5362      0.14094184E-07      0.26941040E+00
  5363      0.14142155E-07      0.26934594E+00
  5364      0.14189202E-07      0.26927656E+00
  5365      0.14235303E-07      0.26921234E+00
  5366      0.14280484E-07      0.26914617E+00
  5367      0.14324777E-07      0.26908031E+00
  5368      0.14368106E-07      0.26901087E+00
  5369      0.14410563E-07      0.26894468E+00
  5370      0.14452067E-07      0.26887822E+00
  5371      0.14492629E-07      0.26881251E+00
  5372      0.14532363E-07      0.26874453E+00
  5373      0.14571142E-07      0.26867807E+00
  5374      0.14609015E-07      0.26861122E+00
  5375      0.14646022E-07      0.26854339E+00
  5376      0.14682072E-07      0.26847613E+00
  5377      0.14717286E-07      0.26840869E+00
  5378      0.14751556E-07      0.26834047E+00
  5379      0.14784954E-07      0.26827317E+00
  5380      0.14817500E-07      0.26820609E+00
  5381      0.14849117E-07      0.26813748E+00
  5382      0.14879905E-07      0.26807117E+00
  5383      0.14909796E-07      0.26800352E+00
  5384      0.14938808E-07      0.26793486E+00
  5385      0.14966965E-07      0.26786616E+00
  5386      0.14994221E-07      0.26779872E+00
  5387      0.15020678E-07      0.26772973E+00
  5388      0.15046231E-07      0.26766223E+00
  5389      0.15070929E-07      0.26759428E+00
  5390      0.15094763E-07      0.26752639E+00
  5391      0.15117774E-07      0.26745752E+00
  5392      0.15139941E-07      0.26738948E+00
  5393      0.15161254E-07      0.26732153E+00
  5394      0.15181771E-07      0.26725274E+00
  5395      0.15201463E-07      0.26718575E+00
  5396      0.15220223E-07      0.26711389E+00
  5397      0.15238239E-07      0.26704648E+00
  5398      0.15255425E-07      0.26697874E+00
  5399      0.15271830E-07      0.26691115E+00
  5400      0.15287396E-07      0.26684040E+00
  5401      0.15302126E-07      0.26677155E+00
  5402      0.15316079E-07      0.26670346E+00
  5403      0.15329251E-07      0.26663506E+00
  5404      0.15341636E-07      0.26656622E+00
  5405      0.15353246E-07      0.26649725E+00
  5406      0.15364082E-07      0.26642764E+00
  5407      0.15374125E-07      0.26636013E+00
  5408      0.15383396E-07      0.26629168E+00
  5409      0.15391866E-07      0.26622063E+00
  5410      0.15399579E-07      0.26615313E+00
  5411      0.15406540E-07      0.26608375E+00
  5412      0.15412784E-07      0.26601574E+00
  5413      0.15418250E-07      0.26594666E+00
  5414      0.15422973E-07      0.26587871E+00
  5415      0.15426966E-07      0.26580763E+00
  5416      0.15430210E-07      0.26573953E+00
  5417      0.15432711E-07      0.26567191E+00
  5418      0.15434525E-07      0.26560238E+00
  5419      0.15435617E-07      0.26553482E+00
  5420      0.15435944E-07      0.26546383E+00
  5421      0.15435621E-07      0.26539463E+00
  5422      0.15434527E-07      0.26532620E+00
  5423      0.15432787E-07      0.26525646E+00
  5424      0.15430384E-07      0.26518810E+00
  5425      0.15427222E-07      0.26511937E+00
  5426      0.15423423E-07      0.26505080E+00
  5427      0.15418925E-07      0.26498127E+00
  5428      0.15413809E-07      0.26491147E+00
  5429      0.15407947E-07      0.26484245E+00
  5430      0.15401472E-07      0.26477325E+00
  5431      0.15394351E-07      0.26470542E+00
  5432      0.15386512E-07      0.26463711E+00
  5433      0.15378060E-07      0.26456624E+00
  5434      0.15368986E-07      0.26449764E+00
  5435      0.15359289E-07      0.26443070E+00
  5436      0.15348906E-07      0.26435977E+00
  5437      0.15337967E-07      0.26429236E+00
  5438      0.15326330E-07      0.26422429E+00
  5439      0.15314136E-07      0.26415449E+00
  5440      0.15301330E-07      0.26408446E+00
  5441      0.15287917E-07      0.26401475E+00
  5442      0.15273924E-07      0.26394689E+00
  5443      0.15259328E-07      0.26387817E+00
